"uuid","void/retire","data class","data type","fully specified name:en","short name:en","short name:en_GB","synonym 1:en","synonym 2:en","synonym 3:en","synonym 4:en","synonym 5:en","synonym 6:en","synonym 7:en","synonym 8:en","description:en","mappings|SAME-AS|PIH Malawi","mappings|NARROWER-THAN|Malawi HMIS Outpatient Indicators","mappings|NARROWER-THAN|SPINE Coded answers","mappings|NARROWER-THAN|SPINE","mappings|SAME-AS|PIH","mappings|SAME-AS|CIEL","mappings|SAME-AS|SNOMED CT","mappings|NARROWER-THAN|SNOMED NP","mappings|SAME-AS|AMPATH","mappings|NARROWER-THAN|SNOMED CT","mappings|SAME-AS|org.openmrs.module.emrapi","absolute high","critical high","normal high","absolute low","critical low","normal low","allow decimals","units","display precision"
"65681000-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No joint pain or swelling",,,,,,,,,,,"Absence of pain or swelling in joints","3840",,,,,,,,,,,,,,,,,,,
"6557623c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No known risk factors",,,,,,,,,,,"Generic answer.. ensures that when a negative is confirmed, that there is some way of noting this within the system.","1064",,,,,,,,,,,,,,,,,,,
"655e9afc-977f-11e1-8993-905e29aff6c1",,"Question","Coded","No longer visited or visited less by family or friends","Stigma Q5","Stigma Q5",,,,,,,,,"no longer visited or visited less by family or friends in the last year","2345",,,,,,,,,,,,,,,,,,,
"6567b75e-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No mitral stenosis",,,,,,,,,,,"Patient does not have mitral stenosis","3761",,,,,,,,,,,,,,,,,,,
"6575b46c-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No organisms seen",,,,,,,,,,,,"7226",,,,,,,,,,,,,,,,,,,
"655d0d54-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No other family members",,,,,,,,,,,"No other family members","2060",,,,,,,,,,,,,,,,,,,
"65656e86-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No pain or swelling",,,,,,,,,,,"General observation of the absence of pain and/or swelling","3373",,,,,,,,,,,,,,,,,,,
"65750832-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No parasites","NPS","NPS",,,,,,,,,,"7133",,,,,,,,,,,,,,,,,,,
"655c6714-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No partner",,,,,,,,,,,"No partner","1914",,,,,,,,,,,,,,,,,,,
"65706d9a-977f-11e1-8993-905e29aff6c1",,"State","N/A","No patient disclosure counseling",,,,,,,,,,,"The patient has not had disclosure counseling","6280",,,,,,,,,,,,,,,,,,,
"6572df44-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No perception of light",,,,,,,,,,,,"6709",,,,,,,,,,,,,,,,,,,
"ed61396e-0835-4237-bc3d-93e990f64d1d",,"Finding","N/A","No pericardial effusion",,,,,,,,,,,,,,,,"No pericardial effusion;12000","166946",,,,"169254007",,,,,,,,,,
"65639c50-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No presence of ascites",,,,,,,,,,,"No abnormal accumulation of serous fluid in the abdominal cavity.","3247",,,,,,,,,,,,,,,,,,,
"65639b24-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No presence of hepatomegaly",,,,,,,,,,,"No enlargement of the liver. ","3246",,,,,,,,,,,,,,,,,,,
"65639a20-977f-11e1-8993-905e29aff6c1",,"Finding","Coded","No presence of splenomegaly",,,"Spleen enlargement",,,,,,,,"No enlargement of the spleen.","3245",,,,,,,,,,,,,,,,,,,
"6559dff8-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No progress",,,,,,,,,,,"Showing no improvement","1462",,,,,,,,,,,,,,,,,,,
"656be072-977f-11e1-8993-905e29aff6c1","true","Test","Numeric","No referral",,,,,,,,,,,"none",,,,,,,,,,,,,,,,,,"false",,
"81bc5d0f-6a58-4504-9f24-ea6345cb2647",,"Misc","N/A","No Response",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65615008-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","No revelent notes",,,,,,,,,,,"There are no relevent notes for the patient","2841",,,,,,,,,,,,,,,,,,,
"6575f58a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No significant growth",,,,,,,,,,,,"7275",,,,,,,,,,,,,,,,,,,
"655dc866-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No supplies",,,"No materials",,,,,,,,"No supplies as a reason for not being able to do something","2166",,,,,,,,,,,,,,,,,,,
"C745EF20-19A1-4E43-998D-E34658580828",,"Misc","N/A","No support",,,,,,,,,,,"Palliative Care no support",,,,,,,,,,,,,,,,,,,,
"6562a548-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No test",,,,,,,,,,,"No test was performed","3083",,,,,,,,,,,,,,,,,,,
"8779854a-9e9e-40fe-b3e4-2594b79d2dd7",,"Misc","N/A","No, but I'm planning to pursue training or certifications",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c024e008-b537-4f8f-83e9-03451e55f826",,"Misc","N/A","No, I am not interested in vocational training or certifications",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"655c1156-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No, NOT limited at all",,,,,,,,,,,"Answer to MOS-HIV questions 4a-4f","1895",,,,,,,,,,,,,,,,,,,
"655e015a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","No, treatment NOT indicated",,,"NOT needed because no clinical indication",,,,,,,,"Answer to question ""does patient need treatment now?""","2221",,,,,,,,,,,,,,,,,,,
"6569704e-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Nocardiosis",,,,,,,,,,,"Generalized infection from Nocardia asteroides or occassionally N. farcinica.","5026","49",,,,,,,,,,,,,,,,,,
"65747066-977f-11e1-8993-905e29aff6c1","true","Misc","N/A","Nocte",,,,,,,,,,,"Prescribed frequency for a medication",,,,,,,,,,,,,,,,,,,,
"65592f2c-977f-11e1-8993-905e29aff6c1",,"Question","Boolean","Nodular rash",,,"Prurigo nodulairis",,,,,,,,"A raised, nodular rash","1370",,,,,,,,,,,,,,,,,,,
"65712690-977f-11e1-8993-905e29aff6c1",,"Symptom","N/A","Non healing sores on feet or ankles",,,,,,,,,,,"Non healing sores on feet or ankles presented by a patient.","6389",,,,,,,,,,,,,,,,,,,
"826b65ba-dc53-11e8-9f8b-f2801f1b9fd1",,"Misc","N/A","Non standard",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6578224c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non tension",,,,,,,,,,,,"7706",,"8",,,,,,,,,,,,,,,,,
"6558cd5c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-ampath",,,,,,,,,,,"Facilities which are not included within the AMPATH system.","1287",,,,,,,,,,,,,,,,,,,
"6563f236-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-cardiac",,,,,,,,,,,"General description for observing no cardiac-related symptoms ","3312",,,,,,,,,,,,,,,,,,,
"6570422a-977f-11e1-8993-905e29aff6c1",,"Question","Text","Non-cardiac diagnosis comment",,,,,,,,,,,"Short description of a non-cardiac diagnosis.","6244",,,,,,,,,,,,,,,,,,,
"6562b1dc-977f-11e1-8993-905e29aff6c1",,"Question","Boolean","Non-food support received since starting antiretrovirals",,,"Other support received since starting ARVs",,,,,,,,"Non-food support received since starting ARVs","3095",,,,,,,,,,,,,,,,,,,
"6562b2ea-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Non-food support received since starting antiretrovirals construct",,,,,,,,,,,"NON-FOOD SUPPORT RECEIVED SINCE STARTING ANTIRETROVIRALS construct","3096",,,,,,,,,,,,,,,,,,,
"6577b46a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-infective exacerbation",,,,,,,,,,,,"7604",,,,,,,,,,,,,,,,,,,
"6558791a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-reactive",,,,,,,,,,,"General descriptive answer, often used in tests to describe a negative result.","1229",,,,,,,,,,,,,,,,,,,
"6566882a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-reactive greater than 3 months","NR more than 3","NR more than 3",,,,,,,,,"Generic descriptive answer","3558",,,,,,,,,,,,,,,,,,,
"6566892e-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-reactive less than 3 months","NR less than 3","NR less than 3",,,,,,,,,"Generic descriptive answer","3559",,,,,,,,,,,,,,,,,,,
"dadec55d-864d-4f33-bfc2-06fccccd6a2a",,"Misc","N/A","Non-Relative (neighbor,friend,community person)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65695460-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Non-rheumatic valvular disease",,,,,,,,,,,,"4069",,,,,,,,,,,,,,,,,,,
"657a808c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Non-Traumatic",,,,,,,,,,,,"8119",,,,,,,,,,,,,,,,,,,
"6579865a-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Non-typhoidal Salmonella bacteraemia, recurrent","Non-typhoidal Salmonella","Non-typhoidal Salmonella",,,,,,,,,"WHO HIV clinical stage defining condition","7959",,,,,,,,,,,,,,,,,,,
"6557987e-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","None",,,,,,,,,,,"Generic descriptive answer.","1107",,,,,,,,,,,,,,,,,,,
"895dc050-f490-417e-9163-a22a768f4cfc",,"Question","Coded","None Concerns",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"655e2b9e-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","None of the time",,,,,,,,,,,,"2255",,,,,,,,,,,,,,,,,,,
"65586ad8-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Nonresponsive herpes simplex virus",,,"Nonresponsive HSV",,,,,,,,"WHO Peds Stage 3 - HSV infections that are unresponsive to therapy.","1216","51",,,,,,,,,,,,,,,,,,
"89a3d604-43f9-4d4e-95ad-8b8577f80108",,"Question","Coded","Nonsteroidal anti-inflammatory drug use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6565aebe-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Noon dose in milligrams",,,"Mid day dose in milligrams",,,,,,,,"Dose in milligrams for noon medication.","3424",,,,,,,,,,,,,,,,,"true","mg",
"6565afc2-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Noon dose in pills","Noon_Pills","Noon_Pills","Mid day dose in tablets","Noon dose in tablets","Mid day dose in pills",,,,,,"Number of pills prescribed for noon dose.","3425",,,,,,,,,,,,,,,,,"false","Pills",
"6565a982-977f-11e1-8993-905e29aff6c1",,"ConvSet","N/A","Noon medication construct",,,"Mid day medication construct",,,,,,,,"Details on the medication to be taken in at noon.","3419",,,,,,,,,,,,,,,,,,,
"657b0160-977f-11e1-8993-905e29aff6c1",,"Drug","N/A","Norethisterone",,,,,,,,,,,,"8227",,,,,,,,,,,,,,,,,,,
"65479000-977f-11e1-8993-905e29aff6c1",,"Drug","N/A","Norfloxacin",,,"Norfloxacin tablets","Noroxin",,,,,,,"A fluoroquinolone C16H18FN3O3 used topically to treat conjunctivitis and orally to treat various bacterial infections (as of the urinary tract).","348",,,,,,,,,,,,,,,,,,,
"6557a15c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Normal",,,,,,,,,,,"General descriptive answer.","1115",,,,,,,,,,,,,,,,,,,
"6567b484-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Normal ejection fraction",,,,,,,,,,,,"3759",,,,,,,,,,,,,,,,,,,
"6567b27c-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Normal jugular venous pressure",,,,,,,,,,,,"3757",,,,,,,,,,,,,,,,,,,
"0929A831-8B0D-4FEF-8738-A72F950A0566",,"Question","Coded","Normal nutrition screening for MUAC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6576904e-977f-11e1-8993-905e29aff6c1",,"Diagnosis","N/A","Normal procedures",,,,,,,,,,,,"7408",,,,,,,,,,,,,,,,,,,
"656176fa-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Normal sclera",,,,,,,,,,,"Normal sclera -- no discoloring of the eyes","2878",,,,,,,,,,,,,,,,,,,
"657a90cc-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Normal skin",,,,,,,,,,,,"8135",,,,,,,,,,,,,,,,,,,
"655a5924-977f-11e1-8993-905e29aff6c1",,"Test","Numeric","Normal weight",,,,,,,,,,,"Patient's normal weight in kilograms","1562",,,,,,,,,,,,,,,,,"true","kg",
"d34cf0b3-073c-4f4e-ac4c-1c1e8e4c9165",,"Question","Coded","Normal(Generic)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65484d6a-977f-11e1-8993-905e29aff6c1","true","Drug","N/A","Normaxicillin",,,,,,,,,,,"form of penicillin",,,,,,,,,,,,,,,,,,,,
"6577a736-977f-11e1-8993-905e29aff6c1",,"Misc","Coded","Normocytic",,,,,,,,,,,,"7591",,,,,,,,,,,,,,,,,,,
"655b40d2-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Norplant",,,,,,,,,,,"Method of contraception (fill this in)","1718",,,,,,,,,,,,,,,,,,,
"655fce5e-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","North",,,,,,,,,,,"one of 5 provinces in rwanda","2561",,,,,,,,,,,,,,,,,,,
"3cd75550-26fe-102b-80cb-0017a47871b2",,"Misc","N/A","Not  done","Not  done","Not  done",,,,,,,,,,,,,,"NOT DONE;1118","1118",,,,,,,,,,,,,,
"65583dce-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","NOT applicable","N/A","N/A",,,,,,,,,"Generic response to a question.  The question doesn't directly apply to the person.","1175",,,,,,,,,,,,,,,,,,,
"656573d6-977f-11e1-8993-905e29aff6c1",,"Question","Boolean","NOT applicable accompagnateur",,,,,,,,,,,"Patient has no need for accompagnateur ","3378",,,,,,,,,,,,,,,,,,,
"657a2dbc-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not ART eligible",,,,,,,,,,,,"8044",,,,,,,,,,,,,,,,,,,
"655c32bc-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not at all",,,,,,,,,,,,"1905",,,,,,,,,,,,,,,,,,,
"655d0124-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not at all sure",,,,,,,,,,,"Not at all sure","2048",,,,,,,,,,,,,,,,,,,
"657a2eca-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not confirmed diagnosis",,,,,,,,,,,,"8045",,,,,,,,,,,,,,,,,,,
"65664ba8-977f-11e1-8993-905e29aff6c1",,"State","N/A","NOT converted",,,,,,,,,,,"A state in the culture status workflow of an mdr-tb program.  Used by the mdr-tb module.","3505",,,,,,,,,,,,,,,,,,,
"1302AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA",,"Misc","N/A","Not detected",,,,,,,,,,,"Descriptive term:  unable to discover or ascertain the existence, presence, or fact of.",,,,,,"1302","260415000",,"1302",,,,,,,,,,,
"6557a4ae-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","NOT done",,,,,,,,,,,"General descriptive answer.","1118",,,,,,,,,,,,,,,,,,,
"657b32b6-977f-11e1-8993-905e29aff6c1",,"Symptom","N/A","Not eating",,,,,,,,,,,"Not eating","8269",,,,,,,,,,,,,,,,,,,
"657b44a4-977f-11e1-8993-905e29aff6c1",,"Symptom","N/A","Not eating or drinking anything",,,,,,,,,,,"Not eating or drinking anything","8283",,,,,,,,,,,,,,,,,,,
"655dc974-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not enough money to pay",,,"Too expensive",,,,,,,,"Not enough money to pay as a reason for not being able to do something","2167",,,,,,,,,,,,,,,,,,,
"668FB2FB-084E-48C6-8950-9018B422462F",,"State","N/A","Not evaluated",,,,,,,,,,,"A patient for whom no treatment was assigned",,,,,,,,,,,,,,,,,,,,
"6574f93c-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not fasting",,,,,,,,,,,"Not fasting any foods on medical grounds.","7126",,,,,,,,,,,,,,,,,,,
"6578e024-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not found - moved outside district",,,,,,,,,,,"Not found / Moved away, outside district","7815",,,,,,,,,,,,,,,,,,,
"6578df2a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not found - moved within district",,,,,,,,,,,"Not found / Moved away, within district","7814",,,,,,,,,,,,,,,,,,,
"6578d822-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not found - wrong address",,,,,,,,,,,"Not found / Wrong or imprecise address","7813",,,,,,,,,,,,,,,,,,,
"657a2cb8-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not HIV infected",,,,,,,,,,,,"8043",,,,,,,,,,,,,,,,,,,
"655f39a8-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","NOT indicated",,,,,,,,,,,,"2433",,,,,,,,,,,,,,,,,,,
"657038ac-977f-11e1-8993-905e29aff6c1",,"State","N/A","Not indicated due to comorbidities",,,,,,,,,,,"The state is not indicated due to comorbidities","6235",,,,,,,,,,,,,,,,,,,
"65765502-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not known",,,,,,,,,,,,"7360",,,,,,,,,,,,,,,,,,,
"656cc262-977f-11e1-8993-905e29aff6c1",,"Test","Numeric","Not married",,,,,,,,,,,"Marker for patients not married","5615",,,,,,,,,,,,,,,,,"false",,
"e389e7c1-2025-40b4-9ce7-fbe13d3c841e",,"Question","Coded","Not required",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"a93e3448-d71a-4cba-851e-0d328a927b94",,"Misc","N/A","Not satisfied",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"65637784-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","Not sexually active","No sexual activity","No sexual activity",,,,,,,,,"Patient is not engaging in sexual activity.","3211",,,,,,,,,,,,,,,,,,,
"6578e128-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Not traced",,,,,,,,,,,"Not found / Not traced, lives outside district","7816",,,,,,,,,,,,,,,,,,,
"656827b6-977f-11e1-8993-905e29aff6c1",,"Finding","N/A","NOT visualized",,,,,,,,,,,"structure not seen on echocardiography","3858",,,,,,,,,,,,,,,,,,,
"6569cce2-977f-11e1-8993-905e29aff6c1","true","Anatomy","Boolean","Notes",,,,,,,,,,,"none",,,,,,,,,,,,,,,,,,,,
"657956e4-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Nothing abnormal detected",,,,,,,,,,,"Genetalia inspection - Maternity","7920",,,,,,,,,,,,,,,,,,,
"6560adce-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","November","Nov","Nov",,,,,,,,,"Month of the year","2702",,,,,,,,,,,,,,,,,,,
"6577cfd6-977f-11e1-8993-905e29aff6c1",,"Drug","N/A","Nsaids",,,,,,,,,,,,"7631",,"8",,,,,,,,,,,,,,,,,
"65784ce0-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","NTS isolated",,,,,,,,,,,,"7723",,"8",,,,,,,,,,,,,,,,,
"656a2264-977f-11e1-8993-905e29aff6c1",,"Symptom/Finding","N/A","Nuchal rigidity",,,"Stiff neck","Neck stiffness",,,,,,,"Stiffness of the neck often associated with meningitis.","5170",,,,,,,,,,,,,,,,,,,
"655bc1a6-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number child deaths",,,,,,,,,,,"IF MOTHER HAS LOST CHILDREN, HOW MANY?","1829",,,,,,,,,,,,,,,,,"false","",
"656702fa-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number children in primary school",,,,,,,,,,,"Number of children in a household in primary school","3664",,,,,,,,,,,,,,,,,"false","",
"65670408-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number children in secondary school",,,,,,,,,,,"Number of children in a household in secondary school","3665",,,,,,,,,,,,,,,,,"false","",
"6567050c-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number children in tertiary school",,,,,,,,,,,"Number of children in tertiary, ie university, school","3666",,,,,,,,,,,,,,,,,"false","",
"65608920-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number HIV drug doses missed 2 days ago","Num_miss2","Num_miss2",,,,,,,,,,"2666",,,,,,,,,,,"3.0",,,"0.0",,,"false","",
"65608614-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number HIV drug doses missed yesterday","Num_miss1","Num_miss1",,,,,,,,,,"2663",,,,,,,,,,,"3.0",,,"0.0",,,"false","",
"65797476-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Number of Abortions",,,,,,,,,,,,"7942",,,,,,,,,,,,,,,,,,,
"6573217a-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Number of admissions",,,,,,,,,,,"Number of admissions","6764",,,,,,,,,,,,,,,,,,,
"6561fa3a-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of antiretrovirals given",,,"Number of ARVs given",,,,,,,,"The number of ARVs distributed at a patient visit.","2929",,,,,,,,,,,,,,,,,"false","",
"6562ea30-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of attempts made to contact patient or treatment supporter after missed visit","Num. attempts to contact","Num. attempts to contact",,,,,,,,,"How many times program staff attempted to contact or locate a patient or his/her treatment supporter after that patient missed a visit.","3144",,,,,,,,,,,,,,"0.0",,,"false","",
"6576c032-977f-11e1-8993-905e29aff6c1",,"Misc","N/A","Number of babies",,,,,,,,,,,,"7430",,,,,,,,,,,,,,,,,,,
"655f40e2-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of bowel movements",,,"Evacuation of the bowels",,,,,,,,"The number of bowel movements per day.","2440",,,,,,,,,,,,,,,,,"false","",
"655b142c-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of buildings in housing complex",,,,,,,,,,,"Number of buildings in the patient's housing complex (cluster or compound).  In Lesotho, an extended family might live in several buildings on the same grounds.","1674",,,,,,,,,,,,,,,,,"false","",
"656056da-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of children",,,,,,,,,,,"Number of children the patient has (both male and female)","2649",,,,,,,,,,,,,,,,,"false","",
"656fe064-977f-11e1-8993-905e29aff6c1",,"Finding","Numeric","Number of cigarettes smoked per day",,,,,,,,,,,"How many cigarettes smoked per day?","6161",,,,,,,,,,,,,,,,,"false","cigarettes per day",
"657a52ce-977f-11e1-8993-905e29aff6c1",,"Misc","Numeric","Number of Condoms dispensed",,,,,,,,,,,,"8080",,,,,,,,,,,,,,,,,"false","",
"6570b82c-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of CPT tablets dispensed","Num CPT given","Num CPT given",,,,,,,,,"Number of CPT Tablets given to the patient.  cotrimoxazole prophylactic treatment (CPT)","6319",,,,,,,,,,,,,,,,,"false",,
"65706548-977f-11e1-8993-905e29aff6c1",,"Misc","Numeric","Number of days ago",,,,,,,,,,,,"6272",,,,,,,,,,,,,,,,,"false","",
"655e1dc0-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of days per week alcohol is used","Freq_alc","Freq_alc","Frequency of drinking alcohol",,,,,,,,,"2243",,,,,,,,,,,"7.0","7.0","7.0","0.0","0.0","0.0","false","",
"65609e88-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of days per week prescribed tuberculosis medication during continuation phase","Days TB continuation","Days TB continuation",,,,,,,,,"The number of days per week the patient is prescribed TB medications during the continuation phase (usually three or seven)","2687",,,,,,,,,,,"7.0",,,"0.0",,,"false","",
"6566ea04-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of days supply of regimen received by patient","Number days supply of regimen","Number days supply of regimen",,,,,,,,,"The total number of days' worth of a drug regimen received by a patient, including any supply that was brought by the patient to the clinic from the previous visit.","3640",,,,,,,,,,,,,,,,,"false","",
"655b5a40-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of doses of antiretrovirals missed in the past month",,,,,,,,,,,"How many doses of antiretroviral medications the patient has missed in the last month.   Both morning and evening doses count as separate doses.  Doses can be multiple pills, so multiple pills missed at one time still only counts as one dose missed.
count.","1738",,,,,,,,,,,,,,,,,"false","",
"655854e4-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of doses received before enrollment",,,,,,,,,,,"Generic question modifier.  If a particular medicine was taken, this concept allows you to store the number of doses that the patient received of this drug prior to clinic enrollment.","1196",,,,,,,,,,,,,,,,,"false","# doses",
"65614aea-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of empty pill bottles",,,,,,,,,,,"The number of empty pill bottles as reported by the accompagnateur.  This concept is used for pill counts in Rwanda.","2836",,,,,,,,,,,,,,"0.0","0.0","0.0","false","",
"155FE093-4A8A-4A23-899E-A435B45A7D05",,"Question","Numeric","Number of females",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6562a228-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of friends or families members outside of the home who are taking antiretrovirals",,,,,,,,,,,"Number of friends or families members outside of the home who are taking ARVs?","3080",,,,,,,,,,,,,,,,,"false","",
"656226ea-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of HIV drug doses missed","Doses missed","Doses missed",,,,,,,,,"The number of HIV drugs the patient has missed since last visit","2973",,,,,,,,,,,,,,,,,"false","",
"65608718-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of HIV drug doses missed 3 days ago","Num_miss3","Num_miss3",,,,,,,,,,"2664",,,,,,,,,,,"3.0",,,"0.0",,,"false","",
"6560881c-977f-11e1-8993-905e29aff6c1",,"Question","Numeric","Number of HIV drug doses missed 4 days ago","Num_miss4","Num_miss4",,,,,,,,,,"2665",,,,,,,,,,,"3.0",,,"0.0",,,"false","",
