concept,member,sort weight,member type
Number of servings of fruits and vegetables consumed per day,Hypertension,2,q-and-a
Number of servings of fruits and vegetables consumed per day,Epilepsy,3,q-and-a
Number of servings of fruits and vegetables consumed per day,Epilepsy,3,q-and-a
Number of servings of fruits and vegetables consumed per day,Epilepsy,3,q-and-a
Number of servings of fruits and vegetables consumed per day,Epilepsy,3,q-and-a
Number of servings of fruits and vegetables consumed per day,Diabetes,4,q-and-a
Number of servings of fruits and vegetables consumed per day,Diabetes,4,q-and-a
Number of servings of fruits and vegetables consumed per day,Diabetes,4,q-and-a
Number of servings of fruits and vegetables consumed per day,Diabetes,4,q-and-a
Number of servings of fruits and vegetables consumed per day,Heart failure,5,q-and-a
Number of servings of fruits and vegetables consumed per day,Heart failure,5,q-and-a
Number of servings of fruits and vegetables consumed per day,Heart failure,5,q-and-a
Number of servings of fruits and vegetables consumed per day,Heart failure,5,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic kidney disease,6,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic kidney disease,6,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic kidney disease,6,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic kidney disease,6,q-and-a
Number of servings of fruits and vegetables consumed per day,Stroke,7,q-and-a
Number of servings of fruits and vegetables consumed per day,Stroke,7,q-and-a
Number of servings of fruits and vegetables consumed per day,Stroke,7,q-and-a
Number of servings of fruits and vegetables consumed per day,Stroke,7,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic obstructive pulmonary disease,8,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic obstructive pulmonary disease,8,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic obstructive pulmonary disease,8,q-and-a
Number of servings of fruits and vegetables consumed per day,Chronic obstructive pulmonary disease,8,q-and-a
Number of servings of fruits and vegetables consumed per day,Depression,9,q-and-a
Number of servings of fruits and vegetables consumed per day,Depression,9,q-and-a
Number of servings of fruits and vegetables consumed per day,Depression,9,q-and-a
Number of servings of fruits and vegetables consumed per day,Depression,9,q-and-a
Number of servings of fruits and vegetables consumed per day,Substance abuse,10,q-and-a
Number of servings of fruits and vegetables consumed per day,Substance abuse,10,q-and-a
Number of servings of fruits and vegetables consumed per day,Substance abuse,10,q-and-a
Number of servings of fruits and vegetables consumed per day,Substance abuse,10,q-and-a
Number of servings of fruits and vegetables consumed per day,Acute Psychotic disorder,11,q-and-a
Number of servings of fruits and vegetables consumed per day,Acute Psychotic disorder,11,q-and-a
Number of servings of fruits and vegetables consumed per day,Acute Psychotic disorder,11,q-and-a
Number of servings of fruits and vegetables consumed per day,Acute Psychotic disorder,11,q-and-a
Number of servings of fruits and vegetables consumed per day,Other Mental Health Diagnosis non-coded,12,q-and-a
Number of servings of fruits and vegetables consumed per day,Other Mental Health Diagnosis non-coded,12,q-and-a
Number of servings of fruits and vegetables consumed per day,Other Mental Health Diagnosis non-coded,12,q-and-a
Number of servings of fruits and vegetables consumed per day,Other Mental Health Diagnosis non-coded,12,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 1 diabetes,13,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 1 diabetes,13,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 1 diabetes,13,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 1 diabetes,13,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 2 diabetes,14,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 2 diabetes,14,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 2 diabetes,14,q-and-a
Number of servings of fruits and vegetables consumed per day,Type 2 diabetes,14,q-and-a
Number of servings of fruits and vegetables consumed per day,Other non-coded,15,q-and-a
Number of servings of fruits and vegetables consumed per day,Other non-coded,15,q-and-a
Number of servings of fruits and vegetables consumed per day,Other non-coded,15,q-and-a
Number of servings of fruits and vegetables consumed per day,Other non-coded,15,q-and-a
Nutrition evaluation,Normal,875,q-and-a
Nutrition evaluation,Malnutrition M1,876,q-and-a
Nutrition evaluation,Malnutrition M2,877,q-and-a
Nutrition evaluation,Malnutrition M3,878,q-and-a
Nutrition referral,Yes,1,q-and-a
Nutrition referral,No,2,q-and-a
Nyha class,Nyha class 1,4313,q-and-a
Nyha class,Nyha class 3,4314,q-and-a
Nyha class,Nyha class 2,4315,q-and-a
Nyha class,Nyha class 4,4316,q-and-a
Nyha class,Nyha class 2 and 3,5580,q-and-a
Nyha class,Nyha class 1 and 2,5583,q-and-a
Nyha class,Nyha class 3 and 4,5584,q-and-a
Nyha class 2 and 3,Endocarditis,5422,q-and-a
Nyha class 2 and 3,Idiopathic cardiomyopathy,5423,q-and-a
Nyha class 2 and 3,Atrial fibrillation,5424,q-and-a
Nyha class 2 and 3,Endomyocardial fibrosis,5425,q-and-a
Nyha class 2 and 3,Acute rheumatic fever,5426,q-and-a
Nyha class 2 and 3,Aortic aneurysm,5427,q-and-a
Nyha class 2 and 3,Cardiomyopathy,5428,q-and-a
Nyha class 2 and 3,Pericardial disease,5429,q-and-a
Nyha class 2 and 3,Congenital heart disease,5430,q-and-a
Nyha class 2 and 3,Hypertension,5431,q-and-a
Nyha class 2 and 3,Peripartum cardiomyopathy,5432,q-and-a
Nyha class 2 and 3,Renal failure,5433,q-and-a
Nyha class 2 and 3,Non-cardiac,5434,q-and-a
Nyha class 2 and 3,HIV associated cardiomyopathy,5435,q-and-a
Nyha class 2 and 3,Pulmonary hypertension,5436,q-and-a
Nyha class 2 and 3,Alcoholic cardiomyopathy,5437,q-and-a
Nyha class 2 and 3,Rheumatic heart disease,5438,q-and-a
Nyha class 2 and 3,Hypertensive heart disease,5439,q-and-a
Nyha class 2 and 3,Other valvular disease,5440,q-and-a
Oedema,None,1,q-and-a
Oedema,Weakly positive,2,q-and-a
Oedema,Moderately positive,3,q-and-a
Oedema,Strongly positive,4,q-and-a
Oedema,Extremely positive,5,q-and-a
Oil given to patient,No,5496,q-and-a
Oil given to patient,Yes,5497,q-and-a
Oil given to patient,Unknown,5498,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",Once a week (QWK),1829,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",4 to 5 times a week,1830,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",2 to 3 times a week,1831,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",Every day,1832,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",Less than once a week,1833,q-and-a
"On average, how many days per week would you say that you missed at least one dose of your HIV medications",Never,1834,q-and-a
On diet,No,8671,q-and-a
On diet,Yes,8672,q-and-a
On Pain Drugs,Yes,1,q-and-a
On Pain Drugs,No,2,q-and-a
Ophthalmoscopy,Test requested,8572,q-and-a
Ophthalmoscopy,Result available,8573,q-and-a
Oral candidiasis,No,5635,q-and-a
Oral candidiasis,Yes,5636,q-and-a
Oral candidiasis,Unknown,5637,q-and-a
Oropharynx findings,Oral candidiasis,3524,q-and-a
Oropharynx findings,Normal,3525,q-and-a
Oropharynx findings,Tonsillitis,5059,q-and-a
Osteomyelitis,Acute,9401,q-and-a
Osteomyelitis,Chronic,9402,q-and-a
Other (coded),Yes,1,q-and-a
Other (coded),No,2,q-and-a
Other assessments,Yes,1,q-and-a
Other assessments,No,2,q-and-a
Other biopsy samples,Test requested,8564,q-and-a
Other biopsy samples,Result available,8565,q-and-a
Other Mental Health Diagnosis coded,Yes,1,q-and-a
Other Mental Health Diagnosis coded,No,2,q-and-a
Other post cardiac surgery medications (in addition to coumadin),Penicillin,5608,q-and-a
Other post cardiac surgery medications (in addition to coumadin),Benzathine penicillin,5609,q-and-a
Other post cardiac surgery medications (in addition to coumadin),Aspirin,5610,q-and-a
Outcome,Absconded,8444,q-and-a
Outcome,Referred,8445,q-and-a
Outcome,Alive,8446,q-and-a
Outcome,Dead,8447,q-and-a
Overall cancer stage group,Stage 0,1,q-and-a
Overall cancer stage group,Stage I,2,q-and-a
Overall cancer stage group,Stage II,3,q-and-a
Overall cancer stage group,Stage III,4,q-and-a
Overall cancer stage group,Stage IV,5,q-and-a
Overall drug adherence in last month,Yes,275,q-and-a
Overall drug adherence in last month,No,276,q-and-a
Overall drug adherence in last month,Antiretroviral drugs,277,q-and-a
Overall drug adherence in last month,Pneumocystic carinii pneumonia prophylactic drugs,278,q-and-a
Overall drug adherence in last month,Tuberculosis prophylactic drugs,279,q-and-a
Overall drug adherence in last month,Tuberculosis treatment drugs,280,q-and-a
Overall heart failure status,About the same,4406,q-and-a
Overall heart failure status,Worse,4407,q-and-a
Overall heart failure status,Better,4408,q-and-a
Overall treatment adherence,Very good,2350,q-and-a
Overall treatment adherence,Fair,2351,q-and-a
Overall treatment adherence,Good,2352,q-and-a
Overall treatment adherence,Poor,2353,q-and-a
Own a bicycle,Yes,1,q-and-a
Own a bicycle,No,2,q-and-a
Own a bicycle,Don't Know,3,q-and-a
Own a mobile telephone,Yes,1,q-and-a
Own a mobile telephone,No,2,q-and-a
Own a mobile telephone,Don't Know,3,q-and-a
Own a motorcycle,Yes,1,q-and-a
Own a motorcycle,No,2,q-and-a
Own a motorcycle,Don't Know,3,q-and-a
Own a radio,Yes,1,q-and-a
Own a radio,No,2,q-and-a
Own a radio,Don't Know,3,q-and-a
Own a refrigerator,Yes,1,q-and-a
Own a refrigerator,No,2,q-and-a
Own a refrigerator,Don't Know,3,q-and-a
Own a Tv,Yes,1,q-and-a
Own a Tv,No,2,q-and-a
Own a Tv,Don't Know,3,q-and-a
Own an animal-drawn Cart,Yes,1,q-and-a
Own an animal-drawn Cart,No,2,q-and-a
Own an animal-drawn Cart,Don't Know,3,q-and-a
Own an car/truck,Yes,1,q-and-a
Own an car/truck,No,2,q-and-a
Own an car/truck,Don't Know,3,q-and-a
Oxygen saturation less than or equal to 90 percent,No,8915,q-and-a
Oxygen saturation less than or equal to 90 percent,Yes,8916,q-and-a
Pain,Yes,1,q-and-a
Pain,No,2,q-and-a
Pain Description,Dull,1,q-and-a
Pain Description,Pricking,2,q-and-a
Pain Description,Burning,3,q-and-a
Pain Description,Throbbing,4,q-and-a
Pain improvement,Yes,1,q-and-a
Pain improvement,No,2,q-and-a
Paleness of the skin and tiredness,No,9547,q-and-a
Paleness of the skin and tiredness,Yes,9548,q-and-a
Palliative care diagnosis,Cancer,1,q-and-a
Palliative care diagnosis,Depression,2,q-and-a
Palliative care diagnosis,Diabetes,3,q-and-a
Palliative care diagnosis,Hypertension,4,q-and-a
Palliative care diagnosis,Heart failure,5,q-and-a
Palliative care diagnosis,Chronic lung disease,6,q-and-a
Palliative care diagnosis,Mental health diagnosis,7,q-and-a
Palliative care diagnosis,Epilepsy,8,q-and-a
Palliative care diagnosis,Renal failure,9,q-and-a
Palliative care diagnosis,Tuberculosis,10,q-and-a
Palliative care diagnosis,Other non-coded,11,q-and-a
Palliative care medication,Morphine Immediate Release,1,q-and-a
Palliative care medication,Morphine Modified Release,2,q-and-a
Palliative care medication,Morphine Liquid,3,q-and-a
Palliative care medication,Tramadol,4,q-and-a
Palliative care medication,Codeine,5,q-and-a
Palliative care referral,Yes,1,q-and-a
Palliative care referral,No,2,q-and-a
Palliative Care Symptoms History,Shortness of breath,1,q-and-a
Palliative Care Symptoms History,Peripheral neuropathy other cause,2,q-and-a
Palliative Care Symptoms History,Cough,3,q-and-a
Palliative Care Symptoms History,Fatigue,4,q-and-a
Palliative Care Symptoms History,Nausea,5,q-and-a
Palliative Care Symptoms History,Constipation,6,q-and-a
Palliative Care Symptoms History,Diarrhea,7,q-and-a
Palliative Care Symptoms History,Anorexia,8,q-and-a
Palliative Care Symptoms History,Dysphagia,9,q-and-a
Palliative Care Symptoms History,Nausea and vomiting,10,q-and-a
Palliative Care Symptoms History,Vaginal bleeding,11,q-and-a
Palliative Care Symptoms History,Bleeding due to other cause,12,q-and-a
Palliative Care Symptoms History,Dry mouth,13,q-and-a
Pancreatitis,Acute,9403,q-and-a
Pancreatitis,Other,9404,q-and-a
Pancreatitis,Chronic,9405,q-and-a
Para-pneumonic pleural effusion,Test requested,8566,q-and-a
Para-pneumonic pleural effusion,Result available,8567,q-and-a
Paraplegia,Unexplained,9406,q-and-a
Paraplegia,Other,9407,q-and-a
Paraplegia,Schistosomiasis,9408,q-and-a
Paraplegia,Malignancy,9409,q-and-a
Paraplegia,Tuberculosis,9410,q-and-a
Paraplegia,Transverse myelitis,9411,q-and-a
Paraplegia,Syphilis,9412,q-and-a
Paraplegia,Pyogenic,9413,q-and-a
Parent relationship,Yes,1,q-and-a
Parent relationship,No,2,q-and-a
Partner referred for hiv test,Yes,829,q-and-a
Partner referred for hiv test,No,830,q-and-a
Partner referred for hiv test,No partner,2081,q-and-a
Partner referred for hiv test,Indeterminate,5479,q-and-a
Partum antiretroviral use,Stavudine,291,q-and-a
Partum antiretroviral use,Lamivudine,292,q-and-a
Partum antiretroviral use,Nevirapine,293,q-and-a
Partum antiretroviral use,Zidovudine,294,q-and-a
Partum antiretroviral use,Other non-coded,295,q-and-a
Partum dosing period,Antepartum,296,q-and-a
Partum dosing period,Intrapartum,297,q-and-a
Partum dosing period,Postpartum,298,q-and-a
Passed the HH model post-test,Yes,1,q-and-a
Passed the HH model post-test,No,2,q-and-a
"Past medical history, coded",Stroke and Transient Ischemic Attack,1,q-and-a
"Past medical history, coded",Cardiovascular disease,2,q-and-a
"Past medical history, coded",Retinopathy,3,q-and-a
"Past medical history, coded",Renal disease,4,q-and-a
"Past medical history, coded",Peripheral vascular disease,5,q-and-a
"Past medical history, coded",Neuropathy,6,q-and-a
"Past medical history, coded",Sexual Disorder,7,q-and-a
Past Positive,Yes,1,q-and-a
Past Positive,No,2,q-and-a
Past TB sputum smear,Smear negative,2009,q-and-a
Past TB sputum smear,Smear positive,2010,q-and-a
Past TB sputum smear,Unknown,3295,q-and-a
Patient already seen by traditional practitioner,No,4778,q-and-a
Patient already seen by traditional practitioner,Yes,4779,q-and-a
"Patient confused (newly disoriented in place, person or time)",No,8911,q-and-a
"Patient confused (newly disoriented in place, person or time)",Yes,8912,q-and-a
Patient contact is a known prior or current MDR-TB case,No,5028,q-and-a
Patient contact is a known prior or current MDR-TB case,Yes,5029,q-and-a
Patient currently consumes alcohol,In the past,4818,q-and-a
Patient currently consumes alcohol,No,4819,q-and-a
Patient currently consumes alcohol,Yes,4820,q-and-a
Patient currently smokes,In the past,4815,q-and-a
Patient currently smokes,No,4816,q-and-a
Patient currently smokes,Yes,4817,q-and-a
Patient enrolled in HIV program,No,5505,q-and-a
Patient enrolled in HIV program,Yes,5506,q-and-a
Patient enrolled in HIV program,Unknown,9670,q-and-a
Patient ever drunk alcohol,No,8818,q-and-a
Patient ever drunk alcohol,Yes,8819,q-and-a
Patient ever drunk alcohol in the previous 30 days,No,8822,q-and-a
Patient ever drunk alcohol in the previous 30 days,Yes,8823,q-and-a
Patient ever drunk alcohol in the previous year,No,8820,q-and-a
Patient ever drunk alcohol in the previous year,Yes,8821,q-and-a
Patient experienced orthopnea since last encounter,No,4348,q-and-a
Patient experienced orthopnea since last encounter,Yes,4349,q-and-a
"Patient experiences fevers, chills, night sweats, or productive cough",A little bit,4353,q-and-a
"Patient experiences fevers, chills, night sweats, or productive cough",No,4354,q-and-a
"Patient experiences fevers, chills, night sweats, or productive cough",A lot,4355,q-and-a
Patient feels dizzy or light headed when standing,No,4357,q-and-a
Patient feels dizzy or light headed when standing,Yes,5166,q-and-a
Patient has accompagnateur,No,4429,q-and-a
Patient has accompagnateur,Yes,4430,q-and-a
Patient has anorexia,Yes,1,q-and-a
Patient has anorexia,No,2,q-and-a
Patient has ascites,Yes,1,q-and-a
Patient has ascites,No,2,q-and-a
Patient has diabetes,No,3174,q-and-a
Patient has diabetes,Unknown,3175,q-and-a
Patient has diabetes,Yes,3176,q-and-a
Patient has fatigue,Yes,1,q-and-a
Patient has fatigue,No,2,q-and-a
Patient has hypertension,No,8381,q-and-a
Patient has hypertension,Yes,8382,q-and-a
Patient has nausea,Yes,1,q-and-a
Patient has nausea,No,2,q-and-a
Patient has pruritus,Yes,1,q-and-a
Patient has pruritus,No,2,q-and-a
Patient hospitalized,No,5509,q-and-a
Patient hospitalized,Yes,5510,q-and-a
Patient hospitalized for heart failure since last visit,No,4340,q-and-a
Patient hospitalized for heart failure since last visit,Yes,4341,q-and-a
Patient hospitalized location,Moi teaching and referral hospital,635,q-and-a
Patient hospitalized location,Health center hospitals,636,q-and-a
